id,ad_groups,asin,date,impressions,clicks,CtR,CpC,spend,ACoS,RoAS,sales,orders,units,conversion_rate
8033,4975,B004A7JDF2,12/15/19,4822,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8034,4975,B004A7JDF2,12/16/19,1389,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8035,4975,B004A7JDF2,12/17/19,185,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8036,4975,B004A7JDF2,12/18/19,47,1,0.021277,1.05,1.05,NULL,0,0,0,0,0
8037,4975,B004A7JDF2,12/19/19,121,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8038,4975,B004A7JDF2,12/20/19,127,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8039,4975,B004A7JDF2,12/21/19,31,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8040,8042,B00AOJCETC,12/16/19,777,1,0.001287,0.01,0.01,NULL,0,0,0,0,0
8041,8042,B00AOJCETC,12/17/19,529,2,0.003781,0.03,0.06,NULL,0,0,0,0,0
8042,8042,B00AOJCETC,12/18/19,448,1,0.002232,0.89,0.89,NULL,0,0,0,0,0
8043,8042,B00AOJCETC,12/19/19,355,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8044,8042,B00AOJCETC,12/20/19,810,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8045,8042,B00AOJCETC,12/21/19,391,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8046,8042,B001G7PQM8,12/16/19,30,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8047,8042,B001G7PQM8,12/17/19,666,2,0.003003,0.17,0.34,NULL,0,0,0,0,0
8048,8042,B001G7PQM8,12/19/19,80,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8049,8042,B001G7PQM8,12/20/19,630,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8050,8042,B001G7PQM8,12/21/19,281,4,0.014235,0.02,0.07,NULL,0,0,0,0,0
8051,8042,B002UVKMVY,12/16/19,68,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8052,8042,B002UVKMVY,12/17/19,45,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8053,8042,B002UVKMVY,12/18/19,41,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8054,8042,B002UVKMVY,12/19/19,23,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8055,8042,B002UVKMVY,12/20/19,278,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8056,8042,B002UVKMVY,12/21/19,160,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8057,8042,B004A7JDF2,12/16/19,2507,1,0.000399,0.11,0.11,NULL,0,0,0,0,0
8058,8042,B004A7JDF2,12/17/19,3331,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8059,8042,B004A7JDF2,12/18/19,2041,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8060,8042,B004A7JDF2,12/19/19,1510,2,0.001325,0.1,0.19,NULL,0,0,0,0,0
8061,8042,B004A7JDF2,12/20/19,1836,4,0.002179,0.43,1.7,NULL,0,0,0,0,0
8062,8042,B004A7JDF2,12/21/19,1892,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8063,8042,B01CJB7FIW,12/16/19,83,1,0.012048,0.38,0.38,NULL,0,0,0,0,0
8064,8042,B01CJB7FIW,12/17/19,336,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8065,8042,B01CJB7FIW,12/18/19,400,1,0.0025,0.26,0.26,NULL,0,0,0,0,0
8066,8042,B01CJB7FIW,12/19/19,236,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8067,8042,B01CJB7FIW,12/20/19,556,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8068,8042,B01CJB7FIW,12/21/19,258,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8069,8042,B00834N20U,12/16/19,123,4,0.03252,0.01,0.04,NULL,0,0,0,0,0
8070,8042,B00834N20U,12/17/19,254,4,0.015748,0.02,0.07,NULL,0,0,0,0,0
8071,8042,B00834N20U,12/18/19,73,1,0.013699,0.1,0.1,NULL,0,0,0,0,0
8072,8042,B00834N20U,12/19/19,148,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8073,8042,B00834N20U,12/20/19,32,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8074,8042,B00834N20U,12/21/19,164,3,0.018293,0.01,0.03,NULL,0,0,0,0,0
8075,8042,B001GIOW72,12/16/19,241,2,0.008299,0.02,0.04,NULL,0,0,0,0,0
8076,8042,B001GIOW72,12/17/19,357,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8077,8042,B001GIOW72,12/18/19,404,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8078,8042,B001GIOW72,12/19/19,148,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8079,8042,B001GIOW72,12/20/19,165,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8080,8042,B001GIOW72,12/21/19,193,1,0.005181,0.04,0.04,NULL,0,0,0,0,0
8081,8042,B009V0ZMO4,12/16/19,1684,3,0.001781,0.09,0.28,NULL,0,0,0,0,0
8082,8042,B009V0ZMO4,12/17/19,1403,6,0.004277,0.44,2.61,NULL,0,0,0,0,0
8083,8042,B009V0ZMO4,12/18/19,980,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8084,8042,B009V0ZMO4,12/19/19,746,4,0.005362,0.06,0.23,NULL,0,0,0,0,0
8085,8042,B009V0ZMO4,12/20/19,977,3,0.003071,0.12,0.37,NULL,0,0,0,0,0
8086,8042,B009V0ZMO4,12/21/19,720,2,0.002778,0.4,0.79,NULL,0,0,0,0,0
8087,6295,B002UVKMVY,12/22/19,174,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8088,6295,B002UVKMVY,12/23/19,108,1,0.009259,0.73,0.73,0.044621,0.2241,16.36,1,1,1
8089,6295,B002UVKMVY,12/24/19,97,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8090,6295,B002UVKMVY,12/25/19,86,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8091,6295,B002UVKMVY,12/26/19,173,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8092,6295,B002UVKMVY,12/27/19,223,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8093,6295,B002UVKMVY,12/28/19,260,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8094,6295,B01CJB7FIW,12/22/19,73,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8095,6295,B01CJB7FIW,12/23/19,23,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8096,6295,B01CJB7FIW,12/24/19,18,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8097,6295,B01CJB7FIW,12/25/19,29,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8098,6295,B01CJB7FIW,12/26/19,42,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8099,6295,B01CJB7FIW,12/27/19,37,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8100,6295,B01CJB7FIW,12/28/19,58,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8101,6295,B00MH8YUOA,12/22/19,1047,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8102,6295,B00MH8YUOA,12/23/19,892,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8103,6295,B00MH8YUOA,12/24/19,413,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8104,6295,B00MH8YUOA,12/25/19,507,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8105,6295,B00MH8YUOA,12/26/19,857,1,0.001167,1.39,1.39,NULL,0,0,0,0,0
8106,6295,B00MH8YUOA,12/27/19,934,2,0.002141,0.72,1.43,NULL,0,0,0,0,0
8107,6295,B00MH8YUOA,12/28/19,1192,3,0.002517,1.06,3.18,NULL,0,0,0,0,0
8108,6295,B004A7JDF2,12/22/19,75,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8109,6295,B004A7JDF2,12/23/19,44,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8110,6295,B004A7JDF2,12/24/19,29,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8111,6295,B004A7JDF2,12/25/19,26,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8112,6295,B004A7JDF2,12/27/19,37,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8113,6295,B004A7JDF2,12/28/19,108,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8114,6295,B001G7PQM8,12/22/19,1103,1,0.000907,0.68,0.68,NULL,0,0,0,0,0
8115,6295,B001G7PQM8,12/23/19,781,1,0.00128,0.82,0.82,NULL,0,0,0,0,0
8116,6295,B001G7PQM8,12/24/19,333,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8117,6295,B001G7PQM8,12/25/19,483,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8118,6295,B001G7PQM8,12/26/19,694,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8119,6295,B001G7PQM8,12/27/19,987,1,0.001013,1.15,1.15,NULL,0,0,0,0,0
8120,6295,B001G7PQM8,12/28/19,708,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8121,6295,B001GIOW7M,12/22/19,232,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8122,6295,B001GIOW7M,12/23/19,57,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8123,6295,B001GIOW7M,12/24/19,41,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8124,6295,B001GIOW7M,12/25/19,66,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8125,6295,B001GIOW7M,12/26/19,309,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8126,6295,B001GIOW7M,12/27/19,599,1,0.001669,1.11,1.11,NULL,0,0,0,0,0
8127,6295,B001GIOW7M,12/28/19,681,2,0.002937,1.07,2.14,NULL,0,0,0,0,0
8128,4648,B009V0ZMO4,12/22/19,7754,19,0.00245,2.13,40.53,0.882046,0.0113,45.95,7,7,0
8129,4648,B009V0ZMO4,12/23/19,5995,12,0.002002,1.92,22.98,0.712337,0.014,32.26,4,4,0
8130,4648,B009V0ZMO4,12/24/19,4304,6,0.001394,1.56,9.38,0.988409,0.0101,9.49,1,1,0
8131,4648,B009V0ZMO4,12/25/19,4867,12,0.002466,1.97,23.65,0.830699,0.012,28.47,3,3,0
8132,4648,B009V0ZMO4,12/26/19,9914,42,0.004236,2.04,85.72,0.821151,0.0122,104.39,9,11,0
8133,4648,B009V0ZMO4,12/27/19,12487,52,0.004164,2.16,112.07,0.863006,0.0116,129.86,12,14,0
8134,4648,B009V0ZMO4,12/28/19,11195,62,0.005538,2.42,149.85,1.79461,0.0056,83.5,9,10,0
8135,4648,B00AOJCERY,12/22/19,6765,15,0.002217,1.48,22.26,0.838102,0.0119,26.56,4,4,0
8136,4648,B00AOJCERY,12/23/19,5125,5,0.000976,1.58,7.92,0.417281,0.024,18.98,2,2,0
8137,4648,B00AOJCERY,12/24/19,2968,1,0.000337,1.62,1.62,0.170706,0.0586,9.49,1,1,1
8138,4648,B00AOJCERY,12/25/19,3662,8,0.002185,1.57,12.53,1.32034,0.0076,9.49,1,1,0
8139,4648,B00AOJCERY,12/26/19,8004,18,0.002249,1.66,29.84,0.629669,0.0159,47.39,6,11,0
8140,4648,B00AOJCERY,12/27/19,13213,25,0.001892,1.47,36.69,1.2089,0.0083,30.35,5,5,0
8141,4648,B00AOJCERY,12/28/19,15902,31,0.001949,2.05,63.49,1.69352,0.0059,37.49,7,7,0
8142,4655,B003X1BMEQ,12/22/19,1206,1,0.000829,1.45,1.45,NULL,0,0,0,0,0
8143,4655,B003X1BMEQ,12/23/19,978,2,0.002045,1.3,2.59,0.432387,0.0231,5.99,1,1,1
8144,4655,B003X1BMEQ,12/24/19,714,1,0.001401,1.32,1.32,0.220367,0.0454,5.99,1,1,1
8145,4655,B003X1BMEQ,12/25/19,417,2,0.004796,1.39,2.77,NULL,0,0,0,0,0
8146,4655,B003X1BMEQ,12/26/19,31,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8147,4655,B003X1BMEQ,12/27/19,34,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8148,4655,B003X1BMEQ,12/28/19,357,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8149,4655,B0041VGWGA,12/22/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8150,4655,B0041VGWGA,12/23/19,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8151,4655,B0041VGWGA,12/24/19,26,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8152,4655,B0041VGWGA,12/25/19,5,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8153,4655,B0041VGWGA,12/26/19,2096,2,0.000954,1.39,2.78,NULL,0,0,0,0,0
8154,4655,B0041VGWGA,12/27/19,146,1,0.006849,0.86,0.86,NULL,0,0,0,0,0
8155,4677,B009V0ZMO4,12/22/19,370,1,0.002703,0.65,0.65,NULL,0,0,0,0,0
8156,4677,B009V0ZMO4,12/23/19,307,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8157,4677,B009V0ZMO4,12/24/19,195,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8158,4677,B009V0ZMO4,12/25/19,149,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8159,4677,B009V0ZMO4,12/26/19,962,1,0.00104,0.66,0.66,0.069547,0.1438,9.49,1,1,1
8160,4677,B009V0ZMO4,12/27/19,782,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8161,4677,B009V0ZMO4,12/28/19,839,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8162,4677,B00AOJCERY,12/22/19,970,1,0.001031,0.44,0.44,NULL,0,0,0,0,0
8163,4677,B00AOJCERY,12/23/19,629,1,0.00159,0.4,0.4,0.105541,0.0948,3.79,1,1,1
8164,4677,B00AOJCERY,12/24/19,362,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8165,4677,B00AOJCERY,12/25/19,302,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8166,4677,B00AOJCERY,12/26/19,1140,1,0.000877,0.46,0.46,NULL,0,0,0,0,0
8167,4677,B00AOJCERY,12/27/19,1217,1,0.000822,0.5,0.5,NULL,0,0,0,0,0
8168,4677,B00AOJCERY,12/28/19,1286,1,0.000778,0.46,0.46,NULL,0,0,0,0,0
8169,4690,B00AOJCETC,12/22/19,154,1,0.006494,0.25,0.25,0.031289,0.3196,7.99,1,1,1
8170,4690,B00AOJCETC,12/23/19,128,2,0.015625,0.75,1.49,NULL,0,0,0,0,0
8171,4690,B00AOJCETC,12/24/19,88,1,0.011364,1.81,1.81,0.226533,0.0441,7.99,1,1,1
8172,4690,B00AOJCETC,12/25/19,155,1,0.006452,0.56,0.56,NULL,0,0,0,0,0
8173,4690,B00AOJCETC,12/26/19,217,2,0.009217,1.58,3.16,NULL,0,0,0,0,0
8174,4690,B00AOJCETC,12/27/19,280,3,0.010714,1.17,3.51,NULL,0,0,0,0,0
8175,4690,B00AOJCETC,12/28/19,206,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8176,4704,B009V0ZMO4,12/22/19,265,3,0.011321,1.17,3.5,0.243224,0.0411,14.39,1,1,0
8177,4704,B009V0ZMO4,12/23/19,364,3,0.008242,1.44,4.33,NULL,0,0,0,0,0
8178,4704,B009V0ZMO4,12/24/19,188,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8179,4704,B009V0ZMO4,12/25/19,227,1,0.004405,1.61,1.61,0.169652,0.0589,9.49,1,1,1
8180,4704,B009V0ZMO4,12/26/19,404,4,0.009901,1.22,4.86,0.427441,0.0234,11.37,1,3,0
8181,4704,B009V0ZMO4,12/27/19,481,7,0.014553,0.89,6.22,0.041373,0.2417,150.34,6,16,1
8182,4704,B009V0ZMO4,12/28/19,440,5,0.011364,0.76,3.81,0.401475,0.0249,9.49,1,1,0
8183,4704,B00AOJCERY,12/22/19,146,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8184,4704,B00AOJCERY,12/23/19,68,1,0.014706,1,1,NULL,0,0,0,0,0
8185,4704,B00AOJCERY,12/24/19,44,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8186,4704,B00AOJCERY,12/25/19,31,1,0.032258,0.66,0.66,0.028121,0.3556,23.47,3,3,3
8187,4704,B00AOJCERY,12/26/19,84,1,0.011905,0.35,0.35,0.036881,0.2711,9.49,1,1,1
8188,4704,B00AOJCERY,12/27/19,81,1,0.012346,1.3,1.3,NULL,0,0,0,0,0
8189,4704,B00AOJCERY,12/28/19,118,1,0.008475,0.64,0.64,NULL,0,0,0,0,0
8190,4710,B0041VGWGA,12/22/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8191,4710,B0041VGWGA,12/23/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8192,4710,B0041VGWGA,12/24/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8193,4710,B0041VGWGA,12/25/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8194,4710,B0041VGWGA,12/26/19,108,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8195,4710,B0041VGWGA,12/27/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8196,4710,B003X1BMEQ,12/22/19,165,1,0.006061,1.21,1.21,0.078165,0.1279,15.48,2,2,2
8197,4710,B003X1BMEQ,12/23/19,121,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8198,4710,B003X1BMEQ,12/24/19,68,2,0.029412,0.96,1.91,0.201264,0.0497,9.49,1,1,1
8199,4710,B003X1BMEQ,12/25/19,62,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8200,4710,B003X1BMEQ,12/26/19,1,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8201,4710,B003X1BMEQ,12/28/19,18,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8202,4721,B001GIOW72,12/22/19,31,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8203,4721,B001GIOW72,12/23/19,15,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8204,4721,B001GIOW72,12/24/19,8,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8205,4721,B001GIOW72,12/25/19,12,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8206,4721,B001GIOW72,12/26/19,23,2,0.086957,1.03,2.06,NULL,0,0,0,0,0
8207,4721,B001GIOW72,12/27/19,20,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8208,4721,B001GIOW72,12/28/19,8,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8209,4721,B001GIOW7C,12/22/19,15,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8210,4721,B001GIOW7C,12/23/19,15,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8211,4721,B001GIOW7C,12/24/19,22,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8212,4721,B001GIOW7C,12/25/19,28,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8213,4721,B001GIOW7C,12/26/19,18,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8214,4721,B001GIOW7C,12/27/19,9,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8215,4721,B001GIOW7C,12/28/19,16,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8216,4721,B001GIOW6I,12/22/19,17,1,0.058824,1.65,1.65,0.083502,0.1198,19.76,1,1,1
8217,4721,B001GIOW6I,12/23/19,21,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8218,4721,B001GIOW6I,12/24/19,9,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8219,4721,B001GIOW6I,12/25/19,25,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8220,4721,B001GIOW6I,12/26/19,14,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8221,4721,B001GIOW6I,12/27/19,11,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8222,4721,B001GIOW6I,12/28/19,18,1,0.055556,0.87,0.87,NULL,0,0,0,0,0
8223,4721,B00834N20U,12/22/19,16,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8224,4721,B00834N20U,12/23/19,6,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8225,4721,B00834N20U,12/24/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8226,4721,B00834N20U,12/25/19,7,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8227,4721,B00834N20U,12/26/19,2,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8228,4721,B00834N20U,12/27/19,3,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8229,4721,B00834N20U,12/28/19,20,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8230,4757,B001GIOW7M,12/22/19,68,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8231,4757,B001GIOW7M,12/23/19,31,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8232,4757,B001GIOW7M,12/24/19,18,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8233,4757,B001GIOW7M,12/25/19,25,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8234,4757,B001GIOW7M,12/26/19,25,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8235,4757,B001GIOW7M,12/27/19,51,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8236,4757,B001GIOW7M,12/28/19,80,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8237,4758,B001GIOW7M,12/22/19,233,3,0.012876,1.22,3.65,0.134836,0.0742,27.07,1,1,0
8238,4758,B001GIOW7M,12/23/19,197,1,0.005076,0.5,0.5,NULL,0,0,0,0,0
8239,4758,B001GIOW7M,12/24/19,105,2,0.019048,1.04,2.08,NULL,0,0,0,0,0
8240,4758,B001GIOW7M,12/25/19,126,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8241,4758,B001GIOW7M,12/26/19,104,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8242,4758,B001GIOW7M,12/27/19,226,2,0.00885,0.87,1.73,NULL,0,0,0,0,0
8243,4758,B001GIOW7M,12/28/19,412,8,0.019417,0.66,5.31,0.079277,0.1261,66.98,4,4,1
8244,4760,B001GIOW6I,12/22/19,143,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8245,4760,B001GIOW6I,12/23/19,88,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8246,4760,B001GIOW6I,12/24/19,68,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8247,4760,B001GIOW6I,12/25/19,32,1,0.03125,0.5,0.5,NULL,0,0,0,0,0
8248,4760,B001GIOW6I,12/26/19,88,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8249,4760,B001GIOW6I,12/27/19,106,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8250,4760,B001GIOW6I,12/28/19,53,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8251,4760,B001GIOW72,12/22/19,134,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8252,4760,B001GIOW72,12/23/19,75,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8253,4760,B001GIOW72,12/24/19,55,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8254,4760,B001GIOW72,12/25/19,37,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8255,4760,B001GIOW72,12/26/19,67,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8256,4760,B001GIOW72,12/27/19,64,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8257,4760,B001GIOW72,12/28/19,61,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8258,4760,B00834N20U,12/22/19,183,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8259,4760,B00834N20U,12/23/19,228,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8260,4760,B00834N20U,12/24/19,160,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8261,4760,B00834N20U,12/25/19,171,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8262,4760,B00834N20U,12/26/19,277,2,0.00722,0.5,0.99,NULL,0,0,0,0,0
8263,4760,B00834N20U,12/27/19,206,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8264,4760,B00834N20U,12/28/19,217,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8265,4760,B001GIOW7C,12/22/19,178,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8266,4760,B001GIOW7C,12/23/19,102,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8267,4760,B001GIOW7C,12/24/19,79,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8268,4760,B001GIOW7C,12/25/19,106,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8269,4760,B001GIOW7C,12/26/19,122,1,0.008197,0.5,0.5,NULL,0,0,0,0,0
8270,4760,B001GIOW7C,12/27/19,153,0,0,NULL,0,NULL,NULL,0,0,0,NULL
8271,4760,B001GIOW7C,12/28/19,208,2,0.009615,0.48,0.95,NULL,0,0,0,0,0
8272,4795,B001GIOW7M,12/22/19,18544,26,0.001402,1.47,38.19,0.388584,0.0257,98.28,5,6,0
8273,4795,B001GIOW7M,12/23/19,22450,21,0.000935,1.55,32.65,1.72023,0.0058,18.98,2,2,0
8274,4795,B001GIOW7M,12/24/19,14231,18,0.001265,1.53,27.57,0.458507,0.0218,60.13,3,3,0
8275,4795,B001GIOW7M,12/25/19,17505,10,0.000571,1.59,15.92,NULL,0,0,0,0,0
8276,4795,B001GIOW7M,12/26/19,29525,18,0.00061,2.36,42.49,NULL,0,0,0,0,0
8277,4795,B001GIOW7M,12/27/19,34455,13,0.000377,3.05,39.68,0.957067,0.0104,41.46,2,2,0
8278,4795,B001GIOW7M,12/28/19,25380,16,0.00063,2.64,42.22,1.55966,0.0064,27.07,1,1,0
8279,4809,B001GIOW6I,12/22/19,5922,5,0.000844,2.2,10.98,NULL,0,0,0,0,0
8280,4809,B001GIOW6I,12/23/19,3436,8,0.002328,2.3,18.37,0.929656,0.0108,19.76,1,1,0
8281,4809,B001GIOW6I,12/24/19,2425,2,0.000825,2.01,4.01,NULL,0,0,0,0,0
8282,4809,B001GIOW6I,12/25/19,3141,7,0.002229,2.1,14.73,NULL,0,0,0,0,0
8283,4809,B001GIOW6I,12/26/19,5245,3,0.000572,1.87,5.6,NULL,0,0,0,0,0
8284,4809,B001GIOW6I,12/27/19,5405,8,0.00148,2.08,16.64,NULL,0,0,0,0,0
8285,4809,B001GIOW6I,12/28/19,5623,7,0.001245,2.07,14.47,NULL,0,0,0,0,0
8286,4809,B001GIOW72,12/22/19,8285,7,0.000845,1.82,12.71,0.182536,0.0548,69.63,3,3,0
8287,4809,B001GIOW72,12/23/19,4581,4,0.000873,1.72,6.88,NULL,0,0,0,0,0
8288,4809,B001GIOW72,12/24/19,2941,3,0.00102,1.96,5.88,0.841202,0.0119,6.99,1,1,0
8289,4809,B001GIOW72,12/25/19,3491,2,0.000573,1.45,2.9,NULL,0,0,0,0,0
8290,4809,B001GIOW72,12/26/19,6693,6,0.000896,1.55,9.32,0.401551,0.0249,23.21,1,1,0
8291,4809,B001GIOW72,12/27/19,6198,7,0.001129,1.92,13.42,NULL,0,0,0,0,0
8292,4809,B001GIOW72,12/28/19,6560,6,0.000915,1.86,11.13,NULL,0,0,0,0,0
8293,4809,B001GIOW7C,12/22/19,8035,10,0.001245,1,9.98,0.21171,0.0472,47.14,2,2,0
8294,4809,B001GIOW7C,12/23/19,5276,1,0.00019,1.14,1.14,NULL,0,0,0,0,0
8295,4809,B001GIOW7C,12/24/19,4126,3,0.000727,1.53,4.59,NULL,0,0,0,0,0
8296,4809,B001GIOW7C,12/25/19,5358,2,0.000373,2,3.99,0.169283,0.0591,23.57,1,1,1
8297,4809,B001GIOW7C,12/26/19,7141,5,0.0007,1.68,8.42,1.78769,0.0056,4.71,1,1,0
