id,eventdate,clicks,cpc,spend
4150,11/1/19,132,1.25,164.65
4151,11/2/19,165,1.24,204.87
4152,11/3/19,237,1.26,299.4
4153,11/4/19,112,1.32,148.22
4154,11/5/19,115,1.4,161.12
4155,11/6/19,89,1.37,121.7
4156,11/7/19,116,1.33,153.77
4157,11/8/19,97,1.24,119.86
4158,11/9/19,106,1.4,148.24
4159,11/10/19,119,1.17,138.66
4160,11/11/19,134,1.16,154.86
4161,11/12/19,142,1.26,178.55
4162,11/13/19,132,1.22,161.66
4163,11/14/19,132,1.26,166.66
4164,11/15/19,127,1.32,167.3
4165,11/16/19,134,1.22,163.29
4166,10/20/19,84,0.53,44.91
4167,10/21/19,84,0.62,52.01
4168,10/22/19,78,0.54,42.31
4169,10/23/19,77,0.68,52.71
4170,10/24/19,62,0.7,43.51
4171,10/25/19,52,0.57,29.73
4172,10/26/19,54,0.56,30.1
4173,10/13/19,81,0.53,42.59
4174,10/14/19,80,0.57,45.83
4175,10/15/19,78,0.72,56.19
4176,10/16/19,89,0.5,44.51
4177,10/17/19,84,0.54,45.31
4178,10/18/19,66,0.7,46.1
4179,10/19/19,81,0.48,38.51
4180,11/17/19,167,1.2,199.75
4181,11/18/19,157,1.26,198.48
4182,11/19/19,156,1.35,210.2
4183,11/20/19,147,1.19,174.33
4184,11/21/19,69,1.1,75.75
4185,11/22/19,67,1.13,75.97
4186,11/23/19,56,1.04,58.07
4187,10/13/19,155,1.56,242.42
4188,10/14/19,163,1.62,263.41
4189,10/15/19,114,1.53,174.83
4190,10/16/19,75,1.14,85.3
4191,10/17/19,52,1.28,66.77
4192,10/18/19,6,0.84,5.05
4193,10/19/19,27,1.1,29.66
4194,10/20/19,30,1.15,34.64
4195,10/21/19,34,0.99,33.7
4196,10/22/19,28,1.23,34.39
4197,10/23/19,52,1.08,56.13
4198,10/24/19,23,1.25,28.76
4199,10/25/19,66,1.08,71.34
4200,10/26/19,63,1.14,71.53
4201,10/27/19,86,1.26,108.42
4202,10/28/19,68,1.2,81.93
4203,10/29/19,69,1.17,81
4204,10/30/19,109,1.26,137.06
4205,10/31/19,84,1.3,109.3
4206,11/1/19,132,1.25,164.65
4207,11/2/19,165,1.24,204.87
4208,11/3/19,237,1.26,299.4
4209,11/4/19,112,1.32,148.22
4210,11/5/19,115,1.4,161.12
4211,11/6/19,89,1.37,121.7
4212,11/7/19,116,1.33,153.77
4213,11/8/19,97,1.24,119.86
4214,11/9/19,106,1.4,148.24
4215,11/10/19,119,1.17,138.66
4216,11/11/19,134,1.16,154.86
4217,11/12/19,142,1.26,178.55
4218,11/13/19,132,1.22,161.66
4219,11/14/19,132,1.26,166.66
4220,11/15/19,127,1.32,167.3
4221,11/16/19,134,1.22,163.29
4222,10/20/19,84,0.53,44.91
4223,10/21/19,84,0.62,52.01
4224,10/22/19,78,0.54,42.31
4225,10/23/19,77,0.68,52.71
4226,10/24/19,62,0.7,43.51
4227,10/25/19,52,0.57,29.73
4228,10/26/19,54,0.56,30.1
4229,10/13/19,81,0.53,42.59
4230,10/14/19,80,0.57,45.83
4231,10/15/19,78,0.72,56.19
4232,10/16/19,89,0.5,44.51
4233,10/17/19,84,0.54,45.31
4234,10/18/19,66,0.7,46.1
4235,10/19/19,81,0.48,38.51
4236,11/17/19,167,1.2,199.75
4237,11/18/19,157,1.26,198.48
4238,11/19/19,156,1.35,210.2
4239,11/20/19,147,1.19,174.33
4240,11/21/19,69,1.1,75.75
4241,11/22/19,67,1.13,75.97
4242,11/23/19,56,1.04,58.07
4243,10/13/19,155,1.56,242.42
4244,10/14/19,163,1.62,263.41
4245,10/15/19,114,1.53,174.83
4246,10/16/19,75,1.14,85.3
4247,10/17/19,52,1.28,66.77
4248,10/18/19,6,0.84,5.05
4249,10/19/19,27,1.1,29.66
4250,10/20/19,30,1.15,34.64
4251,10/21/19,34,0.99,33.7
4252,10/22/19,28,1.23,34.39
4253,10/23/19,52,1.08,56.13
4254,10/24/19,23,1.25,28.76
4255,10/25/19,66,1.08,71.34
4256,10/26/19,63,1.14,71.53
4257,10/27/19,86,1.26,108.42
4258,10/28/19,68,1.2,81.93
4259,10/29/19,69,1.17,81
4260,10/30/19,109,1.26,137.06
4261,10/31/19,84,1.3,109.3
4262,11/1/19,132,1.25,164.65
4263,11/2/19,165,1.24,204.87
4264,11/3/19,237,1.26,299.4
4265,11/4/19,112,1.32,148.22
4266,11/5/19,115,1.4,161.12
4267,11/6/19,89,1.37,121.7
4268,11/7/19,116,1.33,153.77
4269,11/8/19,97,1.24,119.86
4270,11/9/19,106,1.4,148.24
4271,11/10/19,119,1.17,138.66
4272,11/11/19,134,1.16,154.86
4273,11/12/19,142,1.26,178.55
4274,11/13/19,132,1.22,161.66
4275,11/14/19,132,1.26,166.66
4276,11/15/19,127,1.32,167.3
4277,11/16/19,134,1.22,163.29
4278,10/20/19,84,0.53,44.91
4279,10/21/19,84,0.62,52.01
4280,10/22/19,78,0.54,42.31
4281,10/23/19,77,0.68,52.71
4282,10/24/19,62,0.7,43.51
4283,10/25/19,52,0.57,29.73
4284,10/26/19,54,0.56,30.1
4285,10/13/19,81,0.53,42.59
4286,10/14/19,80,0.57,45.83
4287,10/15/19,78,0.72,56.19
4288,10/16/19,89,0.5,44.51
4289,10/17/19,84,0.54,45.31
4290,10/18/19,66,0.7,46.1
4291,10/19/19,81,0.48,38.51
4292,11/17/19,167,1.2,199.75
4293,11/18/19,157,1.26,198.48
4294,11/19/19,156,1.35,210.2
4295,11/20/19,147,1.19,174.33
4296,11/21/19,69,1.1,75.75
4297,11/22/19,67,1.13,75.97
4298,11/23/19,56,1.04,58.07
4299,10/13/19,155,1.56,242.42
4300,10/14/19,163,1.62,263.41
4301,10/15/19,114,1.53,174.83
4302,10/16/19,75,1.14,85.3
4303,10/17/19,52,1.28,66.77
4304,10/18/19,6,0.84,5.05
4305,10/19/19,27,1.1,29.66
4306,10/20/19,30,1.15,34.64
4307,10/21/19,34,0.99,33.7
4308,10/22/19,28,1.23,34.39
4309,10/23/19,52,1.08,56.13
4310,10/24/19,23,1.25,28.76
4311,10/25/19,66,1.08,71.34
4312,10/26/19,63,1.14,71.53
4313,10/27/19,86,1.26,108.42
4314,10/28/19,68,1.2,81.93
4315,10/29/19,69,1.17,81
4316,10/30/19,109,1.26,137.06
4317,10/31/19,84,1.3,109.3
4318,11/1/19,132,1.25,164.65
4319,11/2/19,165,1.24,204.87
4320,11/3/19,237,1.26,299.4
4321,11/4/19,112,1.32,148.22
4322,11/5/19,115,1.4,161.12
4323,11/6/19,89,1.37,121.7
4324,11/7/19,116,1.33,153.77
4325,11/8/19,97,1.24,119.86
4326,11/9/19,106,1.4,148.24
4327,11/10/19,119,1.17,138.66
4328,11/11/19,134,1.16,154.86
4329,11/12/19,142,1.26,178.55
4330,11/13/19,132,1.22,161.66
4331,11/14/19,132,1.26,166.66
4332,11/15/19,127,1.32,167.3
4333,11/16/19,134,1.22,163.29
4334,10/20/19,84,0.53,44.91
4335,10/21/19,84,0.62,52.01
4336,10/22/19,78,0.54,42.31
4337,10/23/19,77,0.68,52.71
4338,10/24/19,62,0.7,43.51
4339,10/25/19,52,0.57,29.73
4340,10/26/19,54,0.56,30.1
4341,10/13/19,81,0.53,42.59
4342,10/14/19,80,0.57,45.83
4343,10/15/19,78,0.72,56.19
4344,10/16/19,89,0.5,44.51
4345,10/17/19,84,0.54,45.31
4346,10/18/19,66,0.7,46.1
4347,10/19/19,81,0.48,38.51
4348,11/17/19,167,1.2,199.75
4349,11/18/19,157,1.26,198.48
4350,11/19/19,156,1.35,210.2
4351,11/20/19,147,1.19,174.33
4352,11/21/19,69,1.1,75.75
4353,11/22/19,67,1.13,75.97
4354,11/23/19,56,1.04,58.07
4355,10/13/19,155,1.56,242.42
4356,10/14/19,163,1.62,263.41
4357,10/15/19,114,1.53,174.83
4358,10/16/19,75,1.14,85.3
4359,10/17/19,52,1.28,66.77
4360,10/18/19,6,0.84,5.05
4361,10/19/19,27,1.1,29.66
4362,10/20/19,30,1.15,34.64
4363,10/21/19,34,0.99,33.7
4364,10/22/19,28,1.23,34.39
4365,10/23/19,52,1.08,56.13
4366,10/24/19,23,1.25,28.76
4367,10/25/19,66,1.08,71.34
4368,10/26/19,63,1.14,71.53
4369,10/27/19,86,1.26,108.42
4370,10/28/19,68,1.2,81.93
4371,10/29/19,69,1.17,81
4372,10/30/19,109,1.26,137.06
4373,10/31/19,84,1.3,109.3
4374,11/1/19,132,1.25,164.65
4375,11/2/19,165,1.24,204.87
4376,11/3/19,237,1.26,299.4
4377,11/4/19,112,1.32,148.22
4378,11/5/19,115,1.4,161.12
4379,11/6/19,89,1.37,121.7
4380,11/7/19,116,1.33,153.77
4381,11/8/19,97,1.24,119.86
4382,11/9/19,106,1.4,148.24
4383,11/10/19,119,1.17,138.66
4384,11/11/19,134,1.16,154.86
4385,11/12/19,142,1.26,178.55
4386,11/13/19,132,1.22,161.66
4387,11/14/19,132,1.26,166.66
4388,11/15/19,127,1.32,167.3
4389,11/16/19,134,1.22,163.29
4390,10/20/19,84,0.53,44.91
4391,10/21/19,84,0.62,52.01
4392,10/22/19,78,0.54,42.31
4393,10/23/19,77,0.68,52.71
4394,10/24/19,62,0.7,43.51
4395,10/25/19,52,0.57,29.73
4396,10/26/19,54,0.56,30.1
4397,10/13/19,81,0.53,42.59
4398,10/14/19,80,0.57,45.83
4399,10/15/19,78,0.72,56.19
4400,10/16/19,89,0.5,44.51
4401,10/17/19,84,0.54,45.31
4402,10/18/19,66,0.7,46.1
4403,10/19/19,81,0.48,38.51
4404,11/17/19,167,1.2,199.75
4405,11/18/19,157,1.26,198.48
4406,11/19/19,156,1.35,210.2
4407,11/20/19,147,1.19,174.33
4408,11/21/19,69,1.1,75.75
4409,11/22/19,67,1.13,75.97
4410,11/23/19,56,1.04,58.07
4411,10/13/19,155,1.56,242.42
4412,10/14/19,163,1.62,263.41
4413,10/15/19,114,1.53,174.83
4414,10/16/19,75,1.14,85.3
4415,10/17/19,52,1.28,66.77
4416,10/18/19,6,0.84,5.05
4417,10/19/19,27,1.1,29.66
4418,10/20/19,30,1.15,34.64
4419,10/21/19,34,0.99,33.7
4420,10/22/19,28,1.23,34.39
4421,10/23/19,52,1.08,56.13
4422,10/24/19,23,1.25,28.76
4423,10/25/19,66,1.08,71.34
4424,10/26/19,63,1.14,71.53
4425,10/27/19,86,1.26,108.42
4426,10/28/19,68,1.2,81.93
4427,10/29/19,69,1.17,81
4428,10/30/19,109,1.26,137.06
4429,10/31/19,84,1.3,109.3
4430,11/1/19,132,1.25,164.65
4431,11/2/19,165,1.24,204.87
4432,11/3/19,237,1.26,299.4
4433,11/4/19,112,1.32,148.22
4434,11/5/19,115,1.4,161.12
4435,11/6/19,89,1.37,121.7
4436,11/7/19,116,1.33,153.77
4437,11/8/19,97,1.24,119.86
4438,11/9/19,106,1.4,148.24
4439,11/10/19,119,1.17,138.66
4440,11/11/19,134,1.16,154.86
4441,11/12/19,142,1.26,178.55
4442,11/13/19,132,1.22,161.66
4443,11/14/19,132,1.26,166.66
4444,11/15/19,127,1.32,167.3
4445,11/16/19,134,1.22,163.29
4446,10/20/19,84,0.53,44.91
4447,10/21/19,84,0.62,52.01
4448,10/22/19,78,0.54,42.31
4449,10/23/19,77,0.68,52.71
4450,10/24/19,62,0.7,43.51
4451,10/25/19,52,0.57,29.73
4452,10/26/19,54,0.56,30.1
4453,10/13/19,81,0.53,42.59
4454,10/14/19,80,0.57,45.83
4455,10/15/19,78,0.72,56.19
4456,10/16/19,89,0.5,44.51
4457,10/17/19,84,0.54,45.31
4458,10/18/19,66,0.7,46.1
4459,10/19/19,81,0.48,38.51
4460,11/17/19,167,1.2,199.75
4461,11/18/19,157,1.26,198.48
4462,11/19/19,156,1.35,210.2
4463,11/20/19,147,1.19,174.33
4464,11/21/19,69,1.1,75.75
4465,11/22/19,67,1.13,75.97
4466,11/23/19,56,1.04,58.07
4467,10/13/19,155,1.56,242.42
4468,10/14/19,163,1.62,263.41
4469,10/15/19,114,1.53,174.83
4470,10/16/19,75,1.14,85.3
4471,10/17/19,52,1.28,66.77
4472,10/18/19,6,0.84,5.05
4473,10/19/19,27,1.1,29.66
4474,10/20/19,30,1.15,34.64
4475,10/21/19,34,0.99,33.7
4476,10/22/19,28,1.23,34.39
4477,10/23/19,52,1.08,56.13
4478,10/24/19,23,1.25,28.76
4479,10/25/19,66,1.08,71.34
4480,10/26/19,63,1.14,71.53
4481,10/27/19,86,1.26,108.42
4482,10/28/19,68,1.2,81.93
4483,10/29/19,69,1.17,81
4484,10/30/19,109,1.26,137.06
4485,10/31/19,84,1.3,109.3
4486,11/1/19,132,1.25,164.65
4487,11/2/19,165,1.24,204.87
4488,11/3/19,237,1.26,299.4
4489,11/4/19,112,1.32,148.22
4490,11/5/19,115,1.4,161.12
4491,11/6/19,89,1.37,121.7
4492,11/7/19,116,1.33,153.77
4493,11/8/19,97,1.24,119.86
4494,11/9/19,106,1.4,148.24
4495,11/10/19,119,1.17,138.66
4496,11/11/19,134,1.16,154.86
4497,11/12/19,142,1.26,178.55
4498,11/13/19,132,1.22,161.66
4499,11/14/19,132,1.26,166.66
4500,11/15/19,127,1.32,167.3
4501,11/16/19,134,1.22,163.29
4502,10/20/19,84,0.53,44.91
4503,10/21/19,84,0.62,52.01
4504,10/22/19,78,0.54,42.31
4505,10/23/19,77,0.68,52.71
4506,10/24/19,62,0.7,43.51
4507,10/25/19,52,0.57,29.73
4508,10/26/19,54,0.56,30.1
4509,10/13/19,81,0.53,42.59
4510,10/14/19,80,0.57,45.83
4511,10/15/19,78,0.72,56.19
4512,10/16/19,89,0.5,44.51
4513,10/17/19,84,0.54,45.31
4514,10/18/19,66,0.7,46.1
4515,10/19/19,81,0.48,38.51
4516,11/17/19,167,1.2,199.75
4517,11/18/19,157,1.26,198.48
4518,11/19/19,156,1.35,210.2
4519,11/20/19,147,1.19,174.33
4520,11/21/19,69,1.1,75.75
4521,11/22/19,67,1.13,75.97
4522,11/23/19,56,1.04,58.07
4523,11/24/19,71,1.13,80.5
4524,11/25/19,93,1.1,102.5
4525,11/26/19,91,0.92,83.97
4526,11/27/19,92,0.95,87.25
4527,11/28/19,207,1.06,220.23
4528,11/29/19,457,1.23,561.33
4529,11/30/19,301,1.05,315.2
4530,10/13/19,155,1.56,242.42
4531,10/14/19,163,1.62,263.41
4532,10/15/19,114,1.53,174.83
4533,10/16/19,75,1.14,85.3
4534,10/17/19,52,1.28,66.77
4535,10/18/19,6,0.84,5.05
4536,10/19/19,27,1.1,29.66
4537,10/20/19,30,1.15,34.64
4538,10/21/19,34,0.99,33.7
4539,10/22/19,28,1.23,34.39
4540,10/23/19,52,1.08,56.13
4541,10/24/19,23,1.25,28.76
4542,10/25/19,66,1.08,71.34
4543,10/26/19,63,1.14,71.53
4544,10/27/19,86,1.26,108.42
4545,10/28/19,68,1.2,81.93
4546,10/29/19,69,1.17,81
4547,10/30/19,109,1.26,137.06
4548,10/31/19,84,1.3,109.3
4549,11/1/19,132,1.25,164.65
4550,11/2/19,165,1.24,204.87
4551,11/3/19,237,1.26,299.4
4552,11/4/19,112,1.32,148.22
4553,11/5/19,115,1.4,161.12
4554,11/6/19,89,1.37,121.7
4555,11/7/19,116,1.33,153.77
4556,11/8/19,97,1.24,119.86
4557,11/9/19,106,1.4,148.24
4558,11/10/19,119,1.17,138.66
4559,11/11/19,134,1.16,154.86
4560,11/12/19,142,1.26,178.55
4561,11/13/19,132,1.22,161.66
4562,11/14/19,132,1.26,166.66
4563,11/15/19,127,1.32,167.3
4564,11/16/19,134,1.22,163.29
4565,10/20/19,84,0.53,44.91
4566,10/21/19,84,0.62,52.01
4567,10/22/19,78,0.54,42.31
4568,10/23/19,77,0.68,52.71
4569,10/24/19,62,0.7,43.51
4570,10/25/19,52,0.57,29.73
4571,10/26/19,54,0.56,30.1
4572,10/13/19,81,0.53,42.59
4573,10/14/19,80,0.57,45.83
4574,10/15/19,78,0.72,56.19
4575,10/16/19,89,0.5,44.51
4576,10/17/19,84,0.54,45.31
4577,10/18/19,66,0.7,46.1
4578,10/19/19,81,0.48,38.51
4579,11/17/19,167,1.2,199.75
4580,11/18/19,157,1.26,198.48
4581,11/19/19,156,1.35,210.2
4582,11/20/19,147,1.19,174.33
4583,11/21/19,69,1.1,75.75
4584,11/22/19,67,1.13,75.97
4585,11/23/19,56,1.04,58.07
4586,11/24/19,71,1.13,80.5
4587,11/25/19,93,1.1,102.5
4588,11/26/19,91,0.92,83.97
4589,11/27/19,92,0.95,87.25
4590,11/28/19,207,1.06,220.23
4591,11/29/19,457,1.23,561.33
4592,11/30/19,301,1.05,315.2
4593,10/13/19,155,1.56,242.42
4594,10/14/19,163,1.62,263.41
4595,10/15/19,114,1.53,174.83
4596,10/16/19,75,1.14,85.3
4597,10/17/19,52,1.28,66.77
4598,10/18/19,6,0.84,5.05
4599,10/19/19,27,1.1,29.66
4600,10/20/19,30,1.15,34.64
4601,10/21/19,34,0.99,33.7
4602,10/22/19,28,1.23,34.39
4603,10/23/19,52,1.08,56.13
4604,10/24/19,23,1.25,28.76
4605,10/25/19,66,1.08,71.34
4606,10/26/19,63,1.14,71.53
4607,10/27/19,86,1.26,108.42
4608,10/28/19,68,1.2,81.93
4609,10/29/19,69,1.17,81
4610,10/30/19,109,1.26,137.06
4611,10/31/19,84,1.3,109.3
4612,11/1/19,132,1.25,164.65
4613,11/2/19,165,1.24,204.87
4614,11/3/19,237,1.26,299.4
4615,11/4/19,112,1.32,148.22
4616,11/5/19,115,1.4,161.12
4617,11/6/19,89,1.37,121.7
4618,11/7/19,116,1.33,153.77
4619,11/8/19,97,1.24,119.86
4620,11/9/19,106,1.4,148.24
4621,11/10/19,119,1.17,138.66
4622,11/11/19,134,1.16,154.86
4623,11/12/19,142,1.26,178.55
4624,11/13/19,132,1.22,161.66
4625,11/14/19,132,1.26,166.66
4626,11/15/19,127,1.32,167.3
4627,11/16/19,134,1.22,163.29
4628,10/20/19,84,0.53,44.91
4629,10/21/19,84,0.62,52.01
4630,10/22/19,78,0.54,42.31
4631,10/23/19,77,0.68,52.71
4632,10/24/19,62,0.7,43.51
4633,10/25/19,52,0.57,29.73
4634,10/26/19,54,0.56,30.1
4635,10/13/19,81,0.53,42.59
4636,10/14/19,80,0.57,45.83
4637,10/15/19,78,0.72,56.19
4638,10/16/19,89,0.5,44.51
4639,10/17/19,84,0.54,45.31
4640,10/18/19,66,0.7,46.1
4641,10/19/19,81,0.48,38.51
4642,11/17/19,167,1.2,199.75
4643,11/18/19,157,1.26,198.48
4644,11/19/19,156,1.35,210.2
4645,11/20/19,147,1.19,174.33
4646,11/21/19,69,1.1,75.75
4647,11/22/19,67,1.13,75.97
4648,11/23/19,56,1.04,58.07
4649,11/24/19,71,1.13,80.5
4650,11/25/19,93,1.1,102.5
4651,11/26/19,91,0.92,83.97
4652,11/27/19,92,0.95,87.25
4653,11/28/19,207,1.06,220.23
4654,11/29/19,457,1.23,561.33
4655,11/30/19,301,1.05,315.2
4656,10/13/19,155,1.56,242.42
4657,10/14/19,163,1.62,263.41
4658,10/15/19,114,1.53,174.83
4659,10/16/19,75,1.14,85.3
4660,10/17/19,52,1.28,66.77
4661,10/18/19,6,0.84,5.05
4662,10/19/19,27,1.1,29.66
4663,10/20/19,30,1.15,34.64
4664,10/21/19,34,0.99,33.7
4665,10/22/19,28,1.23,34.39
4666,10/23/19,52,1.08,56.13
4667,10/24/19,23,1.25,28.76
4668,10/25/19,66,1.08,71.34
4669,10/26/19,63,1.14,71.53
4670,10/27/19,86,1.26,108.42
4671,10/28/19,68,1.2,81.93
4672,10/29/19,69,1.17,81
4673,10/30/19,109,1.26,137.06
4674,10/31/19,84,1.3,109.3
4675,11/1/19,132,1.25,164.65
4676,11/2/19,165,1.24,204.87
4677,11/3/19,237,1.26,299.4
4678,11/4/19,112,1.32,148.22
4679,11/5/19,115,1.4,161.12
4680,11/6/19,89,1.37,121.7
4681,11/7/19,116,1.33,153.77
4682,11/8/19,97,1.24,119.86
4683,11/9/19,106,1.4,148.24
4684,11/10/19,119,1.17,138.66
4685,11/11/19,134,1.16,154.86
4686,11/12/19,142,1.26,178.55
4687,11/13/19,132,1.22,161.66
4688,11/14/19,132,1.26,166.66
4689,11/15/19,127,1.32,167.3
4690,11/16/19,134,1.22,163.29
4691,10/20/19,84,0.53,44.91
4692,10/21/19,84,0.62,52.01
4693,10/22/19,78,0.54,42.31
4694,10/23/19,77,0.68,52.71
4695,10/24/19,62,0.7,43.51
4696,10/25/19,52,0.57,29.73
4697,10/26/19,54,0.56,30.1
4698,10/13/19,81,0.53,42.59
4699,10/14/19,80,0.57,45.83
4700,10/15/19,78,0.72,56.19
4701,10/16/19,89,0.5,44.51
4702,10/17/19,84,0.54,45.31
4703,10/18/19,66,0.7,46.1
4704,10/19/19,81,0.48,38.51
4705,11/17/19,167,1.2,199.75
4706,11/18/19,157,1.26,198.48
4707,11/19/19,156,1.35,210.2
4708,11/20/19,147,1.19,174.33
4709,11/21/19,69,1.1,75.75
4710,11/22/19,67,1.13,75.97
4711,11/23/19,56,1.04,58.07
4712,11/24/19,71,1.13,80.5
4713,11/25/19,93,1.1,102.5
4714,11/26/19,91,0.92,83.97
4715,11/27/19,92,0.95,87.25
4716,11/28/19,207,1.06,220.23
4717,11/29/19,457,1.23,561.33
4718,11/30/19,301,1.05,315.2
4719,10/13/19,155,1.56,242.42
4720,10/14/19,163,1.62,263.41
4721,10/15/19,114,1.53,174.83
4722,10/16/19,75,1.14,85.3
4723,10/17/19,52,1.28,66.77
4724,10/18/19,6,0.84,5.05
4725,10/19/19,27,1.1,29.66
4726,10/20/19,30,1.15,34.64
4727,10/21/19,34,0.99,33.7
4728,10/22/19,28,1.23,34.39
4729,10/23/19,52,1.08,56.13
4730,10/24/19,23,1.25,28.76
4731,10/25/19,66,1.08,71.34
4732,10/26/19,63,1.14,71.53
4733,10/27/19,86,1.26,108.42
4734,10/28/19,68,1.2,81.93
4735,10/29/19,69,1.17,81
4736,10/30/19,109,1.26,137.06
4737,10/31/19,84,1.3,109.3
4738,11/1/19,132,1.25,164.65
4739,11/2/19,165,1.24,204.87
4740,11/3/19,237,1.26,299.4
4741,11/4/19,112,1.32,148.22
4742,11/5/19,115,1.4,161.12
4743,11/6/19,89,1.37,121.7
4744,11/7/19,116,1.33,153.77
4745,11/8/19,97,1.24,119.86
4746,11/9/19,106,1.4,148.24
4747,11/10/19,119,1.17,138.66
4748,11/11/19,134,1.16,154.86
4749,11/12/19,142,1.26,178.55
4750,11/13/19,132,1.22,161.66
4751,11/14/19,132,1.26,166.66
4752,11/15/19,127,1.32,167.3
4753,11/16/19,134,1.22,163.29
4754,10/20/19,84,0.53,44.91
4755,10/21/19,84,0.62,52.01
4756,10/22/19,78,0.54,42.31
4757,10/23/19,77,0.68,52.71
4758,10/24/19,62,0.7,43.51
4759,10/25/19,52,0.57,29.73
4760,10/26/19,54,0.56,30.1
4761,10/13/19,81,0.53,42.59
4762,10/14/19,80,0.57,45.83
4763,10/15/19,78,0.72,56.19
4764,10/16/19,89,0.5,44.51
4765,10/17/19,84,0.54,45.31
4766,10/18/19,66,0.7,46.1
4767,10/19/19,81,0.48,38.51
4768,11/17/19,167,1.2,199.75
4769,11/18/19,157,1.26,198.48
4770,11/19/19,156,1.35,210.2
4771,11/20/19,147,1.19,174.33
4772,11/21/19,69,1.1,75.75
4773,11/22/19,67,1.13,75.97
4774,11/23/19,56,1.04,58.07
4775,11/24/19,71,1.13,80.5
4776,11/25/19,93,1.1,102.5
4777,11/26/19,91,0.92,83.97
4778,11/27/19,92,0.95,87.25
4779,11/28/19,207,1.06,220.23
4780,11/29/19,457,1.23,561.33
4781,11/30/19,301,1.05,315.2
4782,10/13/19,155,1.56,242.42
4783,10/14/19,163,1.62,263.41
4784,10/15/19,114,1.53,174.83
4785,10/16/19,75,1.14,85.3
4786,10/17/19,52,1.28,66.77
4787,10/18/19,6,0.84,5.05
4788,10/19/19,27,1.1,29.66
4789,10/20/19,30,1.15,34.64
4790,10/21/19,34,0.99,33.7
4791,10/22/19,28,1.23,34.39
4792,10/23/19,52,1.08,56.13
4793,10/24/19,23,1.25,28.76
4794,10/25/19,66,1.08,71.34
4795,10/26/19,63,1.14,71.53
4796,10/27/19,86,1.26,108.42
4797,10/28/19,68,1.2,81.93
4798,10/29/19,69,1.17,81
4799,10/30/19,109,1.26,137.06
4800,10/31/19,84,1.3,109.3
4801,11/1/19,132,1.25,164.65
4802,11/2/19,165,1.24,204.87
4803,11/3/19,237,1.26,299.4
4804,11/4/19,112,1.32,148.22
4805,11/5/19,115,1.4,161.12
4806,11/6/19,89,1.37,121.7
4807,11/7/19,116,1.33,153.77
4808,11/8/19,97,1.24,119.86
4809,11/9/19,106,1.4,148.24
4810,11/10/19,119,1.17,138.66
4811,11/11/19,134,1.16,154.86
4812,11/12/19,142,1.26,178.55
4813,11/13/19,132,1.22,161.66
4814,11/14/19,132,1.26,166.66
4815,11/15/19,127,1.32,167.3
4816,11/16/19,134,1.22,163.29
4817,10/20/19,84,0.53,44.91
4818,10/21/19,84,0.62,52.01
4819,10/22/19,78,0.54,42.31
4820,10/23/19,77,0.68,52.71
4821,10/24/19,62,0.7,43.51
4822,10/25/19,52,0.57,29.73
4823,10/26/19,54,0.56,30.1
4824,10/13/19,81,0.53,42.59
4825,10/14/19,80,0.57,45.83
4826,10/15/19,78,0.72,56.19
4827,10/16/19,89,0.5,44.51
4828,10/17/19,84,0.54,45.31
4829,10/18/19,66,0.7,46.1
4830,10/19/19,81,0.48,38.51
4831,11/17/19,167,1.2,199.75
4832,11/18/19,157,1.26,198.48
4833,11/19/19,156,1.35,210.2
4834,11/20/19,147,1.19,174.33
4835,11/21/19,69,1.1,75.75
4836,11/22/19,67,1.13,75.97
4837,11/23/19,56,1.04,58.07
4838,11/24/19,71,1.13,80.5
4839,11/25/19,93,1.1,102.5
4840,11/26/19,91,0.92,83.97
4841,11/27/19,92,0.95,87.25
4842,11/28/19,207,1.06,220.23
4843,11/29/19,457,1.23,561.33
4844,11/30/19,301,1.05,315.2
4845,10/13/19,155,1.56,242.42
4846,10/14/19,163,1.62,263.41
4847,10/15/19,114,1.53,174.83
4848,10/16/19,75,1.14,85.3
4849,10/17/19,52,1.28,66.77
4850,10/18/19,6,0.84,5.05
4851,10/19/19,27,1.1,29.66
4852,10/20/19,30,1.15,34.64
4853,10/21/19,34,0.99,33.7
4854,10/22/19,28,1.23,34.39
4855,10/23/19,52,1.08,56.13
4856,10/24/19,23,1.25,28.76
4857,10/25/19,66,1.08,71.34
4858,10/26/19,63,1.14,71.53
4859,10/27/19,86,1.26,108.42
4860,10/28/19,68,1.2,81.93
4861,10/29/19,69,1.17,81
4862,10/30/19,109,1.26,137.06
4863,10/31/19,84,1.3,109.3
4864,11/1/19,132,1.25,164.65
4865,11/2/19,165,1.24,204.87
4866,11/3/19,237,1.26,299.4
4867,11/4/19,112,1.32,148.22
4868,11/5/19,115,1.4,161.12
4869,11/6/19,89,1.37,121.7
4870,11/7/19,116,1.33,153.77
4871,11/8/19,97,1.24,119.86
4872,11/9/19,106,1.4,148.24
4873,11/10/19,119,1.17,138.66
4874,11/11/19,134,1.16,154.86
4875,11/12/19,142,1.26,178.55
4876,11/13/19,132,1.22,161.66
4877,11/14/19,132,1.26,166.66
4878,11/15/19,127,1.32,167.3
4879,11/16/19,134,1.22,163.29
4880,10/20/19,84,0.53,44.91
4881,10/21/19,84,0.62,52.01
4882,10/22/19,78,0.54,42.31
4883,10/23/19,77,0.68,52.71
4884,10/24/19,62,0.7,43.51
4885,10/25/19,52,0.57,29.73
4886,10/26/19,54,0.56,30.1
